Sub,ScriptNumber,LineKey,Color,Actor,AnimState,DotAnim,TextType,KorText,EngText,NextLineKey,DeathNote,AfterScript,Exeption
4,42,189,0,Player,,anim_default,text,다들 평화로운 잠을 자는\n걸로 만족할 뿐인 듯해. 왜?,People only seem to care about\na good night’s sleep. Why?,190,,,
4,42,190,0,Dot,,anim_default,text,악몽들의 최종 종착지가 궁금해서.,I want to know where\nthey ultimately end up.,191,,,
4,42,191,0,Dot,,anim_default,text,난 그들을 알아.,I know them.,192,,,
4,42,192,0,Dot,,anim_default,text,우리는 닮아 있거든.,We’re alike.,193,,,
4,42,193,0,Dot,,anim_default,text,"똑같진 않아도, 마음을 알 수 있어.","Not quite the same, but\nI know how they feel.",194,,,
4,42,194,0,Dot,,anim_default,text,"사람들을 괴롭히면서도,\n속으로는 울고 있지 않을까.",Maybe they're crying on the\ninside while tormenting humans.,195,,,
4,42,195,0,Dot,,anim_default,text,‘나도 행복한 꿈이 되고 싶었는데.’,‘If only I could be a happy dream too.’,196,,,
4,42,196,0,Dot,,anim_default,text,‘나도 누군가를 잠결에\n핏- 웃게 하고 싶었는데.’,‘If only I could make someone\nsmile in their sleep too.’,197,,,
4,42,197,0,Dot,,anim_default,text,인간을 괴롭히는 악몽이 미우면서도,"Nightmares torment\nhumans, so I hate them,",198,,,
4,42,198,0,Dot,,anim_default,text,드림 캐쳐한테 포획되는 순간을\n상상하니 눈이 질끈 감겨.,yet imagining one captured by a\ndreamcatcher makes me shudder.,199,,,
4,42,199,0,Dot,,anim_default,text,얼마나 두려울까.,How afraid they must be.,200,,,
4,42,200,0,Dot,,anim_default,text,그 끝이 얼마나 공포스러울까….,How terrifying an end it must be….,,,,
