Sub,ScriptNumber,LineKey,Color,Actor,AnimState,DotAnim,TextType,KorText,EngText,NextLineKey,DeathNote,AfterScript,Exeption
4,18,177,0,Dot,,anim_idle,text,그리고 그들의 상징이 돼.,And becomes a symbol for them.,178,,,
4,18,178,0,Dot,,anim_eyesblink,text,"흑묘와 까마귀, 악당과 악마.\n전쟁, 장례, 죽음.","Black cats and ravens, villains\nand devils. War, funeral, death.",179,,,
4,18,179,0,Dot,,anim_idle,text,"악한 것, 두려운 것,\n고통스러운 것, 불운한 것.","All that is evil, fearful, painful, cursed.",180,,,
4,18,180,0,Dot,,anim_idle,text,전부 암흑의 이불 아래 도사려.,They all lurk under\nthe blanket of the Dark.,181,,,
4,18,181,0,Dot,,anim_eyesclosed,text,"그러다 어느 날, 그 누구도 예상하지 못했던,\n아주 평화로웠던 어느 오후에","And one day, on a peaceful afternoon\nwhen everyone least expects it,",182,,,
4,18,182,0,Dot,,anim_eyesclosed,text,"그들은 양지의 세계로 손 뻗어,","they will reach out to the sunlit world,",183,,,
4,18,183,0,Dot,,anim_omg,text,아름다웠던 모든 것들을\n하나씩 오염시킬 거야.,and stain all that was\nbeautiful one by one.,184,,,
4,18,184,0,Dot,,anim_omg,text,"느리게, 추잡하게, 그 누구도 모르게.","Slowly, sickeningly, and secretly.",185,,,
4,18,185,0,Player,,anim_omg,selection,"진정해, 뭉치야.|그런 일은 일어나지 않아.","Calm down, Dot.|Nothing will happen.",186|186,,,
4,18,186,0,Player,,anim_omg,text,"넌 안전할 거야. 너만의 작은 모퉁이도 있고,\n아늑한 거미줄 침대도 있는걸.","You’re safe. You have your own little corner,\nand a snug spiderweb bed.",187,,,
4,18,187,0,Player,,anim_omg,text,무엇보다 내가 있잖아.,And you have me.,188,,,
4,18,188,0,Player,,anim_omg,text,암흑은 너를 해칠 수 없을 거야.,The Dark can’t hurt you.,189,,,
4,18,189,0,Dot,,anim_omg,text,"나의 어둑한 모퉁이도, 아늑한\n거미줄도, 심지어 너 역시","My dark corner, my snug\nweb, and not even you",190,,,
4,18,190,0,Dot,,anim_omg,text,나를 지켜 줄 수 없어.,can’t keep me safe.,191,,,
4,18,191,0,Dot,,anim_eyesblink,text,"아니, 아니, 아니야. 감정에 휩쓸려\n실언을 했어…. 미안해.","No, no, no. I became emotional\nand was careless…. I’m sorry.",192,,,
4,18,192,0,Dot,,anim_eyescorner,text,네가 있다는 사실엔 감사하지.\n그러나… 난 그것들을 두려워하는 게 아니야.,I’m thankful that you’re here. But…\nit’s not that I am afraid of them.,193,,,
4,18,193,0,Dot,,anim_eyesdown,text,난… 난 그것들을\n두려워하지 못하는걸.,I… I can’t be afraid of them.,194,,,
4,18,194,0,Dot,,anim_eyesdown,text,…,…,195,,,
4,18,195,0,Dot,,anim_eyesdown,text,날 구성하는…,It’s a part of me…,196,,,
4,18,196,0,Dot,,anim_eyesdown,text,"그 질척한 오물의 깊고,\n징그러운 암흑을….","The deep, sickening darkness of\nthat squelching filth…",197,,,
4,18,197,0,Dot,,anim_eyesdown,text,나는 그걸…,And I…,198,,,
4,18,198,0,Dot,,anim_eyeswide,text,아… 아.,Oh… oh.,199,,,
4,18,199,0,Dot,,anim_eyeswide,text,"나는 어쩌면 나를, 나를…",I look at myself and I…,200,,,
4,18,200,0,Dot,,anim_eyeswide,text,…,…,201,,,
4,18,201,0,Dot,,anim_eyeswide,text,불쾌해. 불결해.,Vile. Filthy.,202,,,
4,18,202,0,Dot,,anim_eyeswide,text,이건 그런 검정이야.,That’s the kind of black this is.,203,,,
4,18,203,0,Dot,,anim_eyeswide,text,이건… 그런….,That’s… this is…,,,,
